
-- test_adjacency_recursive p#642 i=5
         452253 function calls (445756 primitive calls) in 0.438 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       65    0.000    0.000    0.000    0.000 copy.py:258(_reconstruct)
      145    0.000    0.000    0.000    0.000 deprecation.py:112(deprecated)
       34    0.000    0.000    0.000    0.000 pyparsing.py:2607(__init__)
       41    0.000    0.000    0.000    0.000 deprecation.py:365(<genexpr>)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:70(_wrapreduction)
        7    0.000    0.000    0.001    0.000 pyparsing.py:1695(__init__)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
       12    0.000    0.000    0.019    0.002 artist.py:1242(__init__)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x7f57a5f9da60}
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:269(Legend)
        1    0.000    0.000    0.000    0.000 defchararray.py:1805(chararray)
        1    0.000    0.000    0.000    0.000 dates.py:947(rrulewrapper)
      143    0.000    0.000    0.000    0.000 inspect.py:726(getmodule)
       55    0.000    0.000    0.000    0.000 enum.py:532(_get_mixins_)
       37    0.000    0.000    0.000    0.000 pyparsing.py:1846(parseImpl)
       20    0.000    0.000    0.000    0.000 enum.py:143(__prepare__)
      685    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x7f5797439160}
      544    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x7f57a5d380d0}
        1    0.000    0.000    0.000    0.000 subprocess.py:1101(_close_pipe_fds)
       65    0.000    0.000    0.001    0.000 pyparsing.py:830(copy)
       19    0.000    0.000    0.000    0.000 path.py:98(__init__)
       24    0.000    0.000    0.000    0.000 dviread.py:167(decorate)
        1    0.000    0.000    0.000    0.000 ast.py:1(<module>)
       26    0.000    0.000    0.011    0.000 __init__.py:859(rc_params_from_file)
        1    0.000    0.000    0.004    0.004 __init__.py:17(<module>)
      107    0.000    0.000    0.000    0.000 rcsetup.py:65(__call__)
      462    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.003    0.003 type_check.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _methods.py:1(<module>)
      317    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
       22    0.000    0.000    0.000    0.000 deprecation.py:178(finalize)
        1    0.000    0.000    0.004    0.004 animation.py:19(<module>)
       31    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
        1    0.000    0.000    0.000    0.000 Image.py:514(Image)
       97    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 TiffTags.py:359(_populate)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:406(spec_from_loader)
      394    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      252    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       70    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       39    0.000    0.000    0.000    0.000 pathlib.py:700(_format_parsed_parts)
        1    0.000    0.000    0.005    0.005 Image.py:27(<module>)
       29    0.000    0.000    0.000    0.000 pathlib.py:657(_parse_args)
      121    0.000    0.000    0.000    0.000 pyparsing.py:938(preParse)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
        1    0.000    0.000    0.001    0.001 pickle.py:197(<listcomp>)
        1    0.000    0.000    0.001    0.001 twodim_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
       30    0.000    0.000    0.000    0.000 getlimits.py:41(<lambda>)
       16    0.000    0.000    0.002    0.000 rcsetup.py:843(cycler)
       16    0.000    0.000    0.003    0.000 pyparsing.py:1812(__init__)
       34    0.000    0.000    0.001    0.000 pyparsing.py:2351(__init__)
      131    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
       30    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(result_type)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:368(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:97(<dictcomp>)
       27    0.000    0.000    0.000    0.000 os.py:670(__getitem__)
       33    0.000    0.000    0.001    0.000 __init__.py:2014(getLogger)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
        2    0.000    0.000    0.002    0.001 polynomial.py:1(<module>)
      324    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
        1    0.000    0.000    0.005    0.005 pathlib.py:1(<module>)
       14    0.000    0.000    0.000    0.000 __init__.py:141(_check_size)
       30    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
       19    0.000    0.000    0.000    0.000 deprecation.py:372(<listcomp>)
      108    0.000    0.000    0.001    0.000 {built-in method builtins.next}
       23    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
       65    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
      306    0.000    0.000    0.000    0.000 rcsetup.py:1043(_convert_validator_spec)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:78(bitname)
       55    0.000    0.000    0.000    0.000 inspect.py:2555(replace)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1504(<dictcomp>)
        1    0.000    0.000    0.000    0.000 rrule.py:2(<module>)
       30    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        1    0.000    0.000    0.000    0.000 _base.py:422(_AxesBase)
        1    0.000    0.000    0.000    0.000 backend_tools.py:248(SetCursorBase)
      270    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       16    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
      319    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       42    0.000    0.000    0.000    0.000 pyparsing.py:546(copy)
       27    0.000    0.000    0.000    0.000 artist.py:20(allow_rasterization)
        1    0.000    0.000    0.037    0.037 _axes.py:1(<module>)
        1    0.000    0.000    0.014    0.014 _internal.py:1(<module>)
        1    0.000    0.000    0.001    0.001 tz.py:2(<module>)
       28    0.000    0.000    0.000    0.000 locale.py:651(getpreferredencoding)
       14    0.000    0.000    0.000    0.000 __init__.py:2089(_warn_external)
      116    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
        1    0.000    0.000    0.004    0.004 inspect.py:1(<module>)
        1    0.000    0.000    0.036    0.036 text.py:1(<module>)
        1    0.000    0.000    0.001    0.001 colors.py:1(<module>)
       32    0.000    0.000    0.000    0.000 contextlib.py:82(__init__)
    31/26    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:1107(exec_module)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        1    0.000    0.000    0.002    0.002 hmac.py:1(<module>)
      270    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:964(get_filename)
       12    0.000    0.000    0.000    0.000 __init__.py:1893(get_aliased_and_aliases)
        1    0.000    0.000    0.004    0.004 npyio.py:1(<module>)
      107    0.000    0.000    0.000    0.000 inspect.py:80(ismethod)
      4/2    0.000    0.000    0.037    0.018 pyplot.py:216(switch_backend)
      153    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
        1    0.000    0.000    0.439    0.439 IcosahedronMath.py:5(<module>)
       51    0.000    0.000    0.000    0.000 rcsetup.py:407(validate_fontsize)
      264    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1400(<genexpr>)
      518    0.000    0.000    0.000    0.000 inspect.py:2543(default)
      212    0.000    0.000    0.000    0.000 transforms.py:1256(<genexpr>)
        1    0.000    0.000    0.005    0.005 backend_bases.py:1(<module>)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
       30    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
        1    0.000    0.000    0.001    0.001 ticker.py:1(<module>)
       50    0.000    0.000    0.000    0.000 _internal.py:781(_ufunc_doc_signature_formatter)
        1    0.000    0.000    0.004    0.004 mathtext.py:2275(Parser)
        1    0.000    0.000    0.001    0.001 dates.py:1(<module>)
      114    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      144    0.000    0.000    0.000    0.000 pyparsing.py:1528(__hash__)
        1    0.000    0.000    0.000    0.000 axes3d.py:44(Axes3D)
      170    0.000    0.000    0.000    0.000 __init__.py:385(<genexpr>)
    24/12    0.000    0.000    0.001    0.000 pyparsing.py:2478(parseImpl)
       14    0.000    0.000    0.000    0.000 contextlib.py:211(contextmanager)
        3    0.000    0.000    0.000    0.000 enum.py:500(<listcomp>)
       12    0.000    0.000    0.000    0.000 MapCoordinateMath.py:47(mag_3d)
      141    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
        1    0.000    0.000    0.099    0.099 colorbar.py:1(<module>)
       23    0.000    0.000    0.000    0.000 pyparsing.py:1573(__init__)
      188    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.003    0.003 shutil.py:1(<module>)
       21    0.000    0.000    0.000    0.000 pathlib.py:1038(__new__)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
       17    0.000    0.000    0.000    0.000 pyparsing.py:1859(__str__)
        1    0.000    0.000    0.009    0.009 lines.py:1(<module>)
       31    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        3    0.000    0.000    0.006    0.002 __init__.py:2(<module>)
        1    0.000    0.000    0.001    0.001 _ufunc_config.py:1(<module>)
       26    0.000    0.000    0.000    0.000 functools.py:525(decorating_function)
        1    0.000    0.000    0.000    0.000 pickle.py:1136(_Unpickler)
       16    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
        1    0.000    0.000    0.000    0.000 dviread.py:185(Dvi)
    23/22    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:746(create_module)
       73    0.000    0.000    0.023    0.000 re.py:250(compile)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:153(_add_integer_aliases)
        3    0.000    0.000    0.000    0.000 six.py:866(wrapper)
        1    0.000    0.000    0.000    0.000 extras.py:1(<module>)
        1    0.000    0.000    0.002    0.002 uuid.py:1(<module>)
       84    0.000    0.000    0.000    0.000 inspect.py:1720(_signature_get_user_defined_method)
      212    0.000    0.000    0.000    0.000 transforms.py:1262(<genexpr>)
       74    0.000    0.000    0.000    0.000 types.py:171(__get__)
       84    0.000    0.000    0.000    0.000 overrides.py:105(decorator)
       28    0.000    0.000    0.000    0.000 inspect.py:1838(_signature_is_builtin)
        1    0.000    0.000    0.081    0.081 figure.py:1(<module>)
        3    0.000    0.000    0.000    0.000 tokenize.py:83(_all_string_prefixes)
       32    0.000    0.000    0.000    0.000 contextlib.py:117(__exit__)
       16    0.000    0.000    0.000    0.000 cycler.py:55(_process_keys)
        1    0.000    0.000    0.055    0.055 contour.py:1(<module>)
       13    0.000    0.000    0.000    0.000 deprecation.py:277(_rename_parameter)
       20    0.000    0.000    0.000    0.000 colors.py:929(reversed)
        3    0.000    0.000    0.003    0.001 patches.py:1867(pprint_styles)
        1    0.000    0.000    0.033    0.033 collections.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:582(_ReducedHCT_Element)
        1    0.000    0.000    0.001    0.001 ntpath.py:2(<module>)
      104    0.000    0.000    0.000    0.000 TiffTags.py:26(__new__)
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
       20    0.000    0.000    0.000    0.000 enum.py:522(_check_for_existing_members)
        1    0.000    0.000    0.007    0.007 platform.py:3(<module>)
       26    0.000    0.000    0.000    0.000 pathlib.py:838(stem)
        2    0.000    0.000    0.000    0.000 contextlib.py:429(callback)
      270    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:774(create_module)
        1    0.000    0.000    0.010    0.010 axes3d.py:1(<module>)
        1    0.000    0.000    0.008    0.008 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:412(_construct_lookups)
       26    0.000    0.000    0.000    0.000 core.py:6755(getdoc)
        9    0.000    0.000    0.000    0.000 deprecation.py:435(<listcomp>)
        1    0.000    0.000    0.010    0.010 py3k.py:1(<module>)
        1    0.000    0.000    0.000    0.000 axis.py:628(Axis)
       94    0.000    0.000    0.000    0.000 pyparsing.py:3457(<genexpr>)
       35    0.000    0.000    0.000    0.000 pathlib.py:690(_from_parsed_parts)
       38    0.000    0.000    0.000    0.000 __init__.py:214(_acquireLock)
       21    0.000    0.000    0.000    0.000 sre_compile.py:432(_generate_overlap_table)
        1    0.000    0.000    0.001    0.001 figure.py:220(Figure)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:65(_bits_of)
       45    0.000    0.000    0.001    0.000 re.py:203(sub)
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
       36    0.000    0.000    0.000    0.000 _add_newdocs.py:6715(<genexpr>)
       39    0.000    0.000    0.000    0.000 deprecation.py:211(finalize)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
       20    0.000    0.000    0.000    0.000 enum.py:68(__init__)
       29    0.000    0.000    0.000    0.000 posixpath.py:228(expanduser)
        1    0.000    0.000    0.000    0.000 path.py:23(Path)
       36    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
       36    0.000    0.000    0.000    0.000 pathlib.py:727(__fspath__)
       53    0.000    0.000    0.000    0.000 pyparsing.py:1540(__init__)
       47    0.000    0.000    0.000    0.000 pyparsing.py:1592(parseImpl)
      252    0.000    0.000    0.000    0.000 rcsetup.py:58(func)
        1    0.000    0.000    0.003    0.003 image.py:1(<module>)
       42    0.000    0.000    0.000    0.000 pyparsing.py:776(wrapper)
       30    0.000    0.000    0.000    0.000 _bootlocale.py:33(getpreferredencoding)
        1    0.000    0.000    0.001    0.001 ElementTree.py:1(<module>)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:231(_add_array_type)
       44    0.000    0.000    0.000    0.000 core.py:138(get_object_signature)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:67(<genexpr>)
       34    0.000    0.000    0.001    0.000 pyparsing.py:1226(__add__)
